city,date,fare,ride_id
South Brenda,2018-03-23 02:01:07,40.53,2619642444813
Williamsonville,2018-02-19 07:48:32,22.23,1784159251443
New Raymond,2018-01-07 10:02:58,28.74,4252849172271
Brandonfort,2018-01-11 16:25:13,37.35,8701944957703
Colemanland,2018-02-21 22:04:15,30.97,4046533498880
South Teresa,2018-04-19 20:01:34,34.93,9233157012652
Myersshire,2018-03-25 08:26:36,18.16,2364252847065
East Danielview,2018-03-02 02:47:45,14.32,2106097871214
West Hannah,2018-04-23 04:56:58,47.08,6280592482307
Nicolechester,2018-01-07 10:41:44,27.44,1918362930639
Barronchester,2018-02-18 18:35:53,42.32,3493518346796
North Timothy,2018-05-07 14:00:13,26.3,4905173644081
East Aaronbury,2018-04-08 18:59:12,21.29,0630560959632
Bethanyland,2018-03-26 18:27:51,24.27,7247229698318
East Danielview,2018-05-03 18:09:16,48.24,3328095712316
New Olivia,2018-01-03 09:58:50,38.31,0093262977180
Rodriguezview,2018-01-09 11:55:20,29.19,0038504866921
Victoriaport,2018-02-27 17:13:14,44.91,6926633814538
North Jeffrey,2018-01-23 23:42:43,27.11,6332047993934
New Olivia,2018-02-06 20:39:59,13.03,1377412158483
East Danielview,2018-02-28 20:26:11,42.71,2322328798079
Bethanyland,2018-02-18 09:31:03,38.8,9382233946258
Colemanland,2018-02-01 20:59:22,16.11,7600287198570
Grayville,2018-02-26 12:59:19,12.64,0543831079079
Nicolechester,2018-03-14 01:22:19,47.93,4423375622633
Bethanyland,2018-02-03 05:47:32,22.82,9675694931759
Nicolechester,2018-01-12 22:48:48,30.79,9523378945731
Port Shane,2018-04-24 10:06:18,45.92,5388908913857
Brandonfort,2018-05-03 02:01:05,41.62,3183134104848
West Kimmouth,2018-04-15 19:22:28,27.16,8180715539698
Williamsonville,2018-01-30 05:20:56,36.81,8085673645484
Josephside,2018-04-02 12:23:30,49.33,0482646610544
Josephside,2018-02-17 23:01:31,38.24,1246772113060
Mezachester,2018-04-01 00:02:26,24.4,8959520517319
Josephside,2018-01-18 10:21:24,14.75,6140372981362
North Richardhaven,2018-04-04 21:05:55,23.79,1145658696195
Bethanyland,2018-02-08 19:50:47,28.27,5518527619513
Lake Scott,2018-01-24 19:21:15,47.83,6812435792979
East Danielview,2018-02-19 04:44:18,31.72,7452531647866
East Aaronbury,2018-02-24 16:37:18,36.88,9777191359026
Sotoville,2018-03-28 19:16:00,34.03,3998847011136
Lewishaven,2018-01-18 04:09:11,32.13,2820584591613
Josephside,2018-04-01 03:46:48,23.73,6124496054553
Nicolechester,2018-02-04 09:41:31,49.21,4280425277638
Josephside,2018-03-07 02:22:26,39.17,6540969378023
East Kentstad,2018-05-07 13:29:36,38.74,0041356844955
Colemanland,2018-02-28 21:02:12,35.07,8313326364278
Lewishaven,2018-02-22 14:40:05,20.35,3262613628904
Lake Robertside,2018-04-02 08:53:30,21.31,4627574450527
Lake Scott,2018-03-16 23:48:07,28.99,6200936237127
Josephside,2018-05-02 15:30:02,21.33,6697959273414
South Brenda,2018-02-19 18:08:23,45.55,1089080777667
Williamsonville,2018-01-14 07:33:05,40.72,7262117978716
Colemanland,2018-02-26 17:44:43,32.7,7015485636913
New Olivia,2018-03-19 00:04:50,33.43,2163784408979
Lake Robertside,2018-03-12 06:05:13,31.23,3347928183611
Rodriguezview,2018-05-01 09:45:32,26.92,1693857376580
Brandonfort,2018-03-26 19:35:06,19.22,8658457339949
Victoriaport,2018-02-24 07:58:58,45.66,3821426642455
North Richardhaven,2018-01-20 05:13:43,20.89,6068037606187
Colemanland,2018-04-29 07:09:31,34.77,0300412726001
Williamsonville,2018-04-04 03:48:54,18.77,7554684315330
Barronchester,2018-03-06 06:36:21,46.07,4553523995651
Lewisland,2018-02-27 18:56:43,36.26,6392138211408
New Raymond,2018-03-07 17:57:04,26.55,6930531081077
South Brenda,2018-01-01 12:32:48,25.56,2613536554411
South Brenda,2018-03-21 22:45:23,49.59,3892938867148
North Timothy,2018-04-14 18:06:52,41.17,2438232081814
East Marymouth,2018-05-06 22:39:31,34.12,9215802774504
Barronchester,2018-03-26 18:27:56,30.32,1775559300626
Mezachester,2018-02-16 17:34:31,29.25,9835001920405
East Kentstad,2018-04-19 14:47:58,44.82,0749759967096
East Marymouth,2018-01-11 02:12:41,12.21,0056113993388
East Marymouth,2018-02-04 19:03:01,31.44,9309074843829
New Olivia,2018-02-03 08:51:22,42.89,7781146502476
North Jeffrey,2018-04-09 20:40:38,21.2,8490756943935
North Richardhaven,2018-01-19 03:13:31,41.94,4578409710197
Lake Scott,2018-05-05 05:58:08,18.48,7988533791936
West Kimmouth,2018-05-01 09:07:42,23.69,1246934585476
Lewisland,2018-02-21 23:06:09,23.3,7496381116004
Mezachester,2018-01-13 15:21:33,23.83,5270848768904
Williamsonville,2018-05-07 19:45:40,26.11,2816731819556
East Marymouth,2018-04-04 10:59:52,23.38,8033938166342
Veronicaberg,2018-05-07 13:31:26,42.48,3342191575545
Lewisland,2018-03-28 01:32:07,43.77,7963826965157
Lewisland,2018-02-06 20:33:58,33.22,5526285388398
Josephside,2018-02-24 03:58:18,40.92,0175388145947
Bethanyland,2018-03-17 20:29:08,44.81,4173232788582
North Richardhaven,2018-02-07 00:21:48,12.58,1426750547562
West Kimmouth,2018-03-09 02:23:55,35.3,5038857869032
Lake Robertside,2018-03-14 19:44:33,35.79,8739155644976
New Shannonberg,2018-02-18 11:25:31,21.66,8774234743607
North Jeffrey,2018-01-14 08:29:25,25.02,4718961352354
Nicolechester,2018-01-08 19:26:40,26.16,0890380708814
Williamsonville,2018-03-06 03:55:58,25.69,0875560590786
Colemanland,2018-04-23 17:09:32,16.1,3625743778329
West Hannah,2018-04-02 16:29:09,33.41,0305585649546
South Brenda,2018-01-16 13:20:41,47.66,4357839290116
Grayville,2018-03-05 12:31:13,14.15,3503584959643
Port Shane,2018-01-28 15:34:02,45.7,5717972357326
Veronicaberg,2018-02-09 06:55:14,26.39,1332831266904
North Jeffrey,2018-02-18 20:41:01,35.03,4480695976433
Nicolechester,2018-02-10 16:40:09,37.22,3464274464697
Grayville,2018-03-20 05:36:50,35.34,3550752500152
West Kimmouth,2018-03-29 04:50:41,34.84,1769610001423
New Raymond,2018-04-08 14:44:02,46.37,0249397013068
West Kimmouth,2018-01-09 19:41:26,19.77,0684128720530
Brandonfort,2018-01-10 11:10:22,40.2,9840779665113
Victoriaport,2018-01-26 08:07:22,23.94,4200317050989
Port Shane,2018-04-06 11:22:21,43.21,1914497116801
Brandonfort,2018-03-13 23:19:14,21.62,9839553829612
North Jeffrey,2018-01-10 19:17:37,33.85,8089408327447
New Shannonberg,2018-04-20 10:09:38,46.8,0591724871965
Barronchester,2018-03-20 18:52:21,35.09,4842145178376
Josephside,2018-04-26 02:02:57,27.2,3027373975367
Rodriguezview,2018-05-05 20:48:58,25.19,5106535806645
South Teresa,2018-03-26 08:11:14,37.29,0850174923540
Port Shane,2018-01-15 18:16:14,33.95,5355618218688
New Shannonberg,2018-05-02 11:40:37,13.08,5648104857240
Rodriguezview,2018-04-24 08:08:13,18.22,6271333214592
Lake Ann,2018-02-16 07:08:25,39.8,1712081170198
Myersshire,2018-04-15 00:07:05,32.13,6921142559673
Colemanland,2018-04-22 07:16:32,31.43,8428157821651
Veronicaberg,2018-01-11 16:25:01,31.26,8821668131330
Lewishaven,2018-01-20 12:47:59,35.0,5772262690378
South Brenda,2018-03-04 01:04:32,16.6,2241588692692
East Marymouth,2018-01-23 06:04:50,24.91,5999897094429
Rodriguezview,2018-04-28 00:56:58,26.61,4839793590773
Grayville,2018-01-07 20:09:43,34.62,8238372654152
Nicolechester,2018-03-08 15:28:03,31.71,5157965221973
Lake Scott,2018-05-02 19:14:47,35.54,8218974324882
Rodriguezview,2018-01-12 02:10:45,26.41,0899333938858
South Teresa,2018-03-01 13:10:47,34.24,2687120018351
Lake Scott,2018-01-24 08:27:55,23.8,8229383253021
South Brenda,2018-01-28 11:55:30,30.98,5997759060278
South Brenda,2018-01-05 14:49:26,47.38,2885743568189
Josephside,2018-02-03 14:48:11,43.39,7794970551992
Myersshire,2018-04-20 04:56:35,37.15,4253083247831
East Danielview,2018-01-15 03:55:58,21.97,0232480080566
North Timothy,2018-02-16 17:53:54,14.94,7964243719064
Sotoville,2018-04-22 03:14:42,31.24,0947485590155
Grayville,2018-01-25 10:17:54,39.35,6105114369747
Myersshire,2018-04-30 10:54:39,41.25,5293591413266
Barronchester,2018-01-09 09:01:36,38.57,1246866692006
Mezachester,2018-01-02 16:22:46,47.07,8988357017471
East Marymouth,2018-01-19 19:28:27,29.94,0388682296042
West Kimmouth,2018-02-10 23:43:22,23.35,6120955941242
Veronicaberg,2018-01-31 02:16:32,23.41,4299922375235
Josephside,2018-04-10 10:56:10,32.26,5719351601778
Sotoville,2018-04-27 19:45:48,28.84,9913967882910
Veronicaberg,2018-01-18 18:40:38,44.05,1680146549473
Victoriaport,2018-03-19 16:48:22,29.54,3049733980149
New Raymond,2018-01-10 12:41:37,49.19,7827149020422
West Hannah,2018-02-13 09:44:34,42.61,0881325632844
East Danielview,2018-05-02 19:46:29,19.41,8119090935931
Veronicaberg,2018-01-29 03:50:50,48.05,5232951662968
Davidfurt,2018-02-03 13:58:48,33.84,7159296242243
Davidfurt,2018-02-20 01:41:29,46.67,2882130044370
South Teresa,2018-04-25 11:50:39,38.81,8758071332545
West Hannah,2018-01-07 19:37:28,46.64,5788569454605
Lake Ann,2018-03-30 17:23:54,23.87,5126729976893
Bethanyland,2018-01-25 01:04:58,41.85,5327294613811
East Danielview,2018-02-14 20:03:27,20.26,7527862127131
South Brenda,2018-02-13 15:40:11,31.67,7824611259311
Colemanland,2018-04-16 18:17:30,42.08,9746040332930
Davidfurt,2018-04-06 15:38:15,17.99,8578112173926
Bethanyland,2018-01-28 08:33:08,23.73,4132453263650
Sotoville,2018-01-21 10:21:39,34.06,0569750468503
East Aaronbury,2018-01-10 08:33:56,23.02,9265418287929
Colemanland,2018-01-11 00:28:17,49.28,4064528886108
Lewishaven,2018-04-27 07:18:32,18.56,4919827701525
Lake Omar,2018-01-17 18:29:58,28.54,8212828472590
New Shannonberg,2018-02-12 20:27:25,15.31,9476269782536
North Jeffrey,2018-02-16 19:18:44,26.66,7469051494160
South Brenda,2018-02-14 07:07:15,16.86,5976450384289
North Richardhaven,2018-02-07 13:18:22,27.02,0640776642679
South Brenda,2018-04-10 20:04:50,35.83,4342837925450
Grayville,2018-01-20 19:11:21,24.53,6947592015194
Victoriaport,2018-01-15 19:03:42,14.87,8298839690598
South Teresa,2018-04-27 14:37:32,45.77,4660925605764
East Marymouth,2018-04-23 14:20:23,33.66,8238181413445
Lake Omar,2018-03-03 13:17:20,33.97,1570556786998
Lake Scott,2018-02-18 11:38:56,47.37,2725683739303
Port Shane,2018-02-16 17:52:27,22.81,8253619528942
Davidfurt,2018-04-27 23:52:44,45.98,5455003677202
Lake Ann,2018-01-10 04:20:54,18.22,2895881593219
New Raymond,2018-01-31 19:56:10,12.87,2300620387580
West Hannah,2018-03-09 11:22:47,21.44,8328600205710
Port Shane,2018-03-23 09:36:42,18.58,3261384321632
Barronchester,2018-02-04 14:59:51,45.75,7216532928092
Davidfurt,2018-02-12 10:07:16,49.55,3639310284076
Grayville,2018-05-01 14:27:25,26.26,6822744471748
Lake Robertside,2018-02-24 06:25:27,41.57,9698934979724
North Richardhaven,2018-01-16 13:38:10,21.06,1764356146391
Lewisland,2018-03-01 04:34:45,43.77,5013467166832
Mezachester,2018-02-13 09:16:55,38.55,8133381670844
Sotoville,2018-01-02 00:13:08,44.71,9903881959478
Mezachester,2018-04-19 09:25:56,17.51,1734496517986
South Teresa,2018-04-15 08:06:49,23.06,6617189687737
Davidfurt,2018-02-18 07:04:48,17.06,2084060010290
Lewisland,2018-02-18 12:17:12,23.87,4513268292101
East Aaronbury,2018-04-04 06:02:51,16.9,7217036357951
Mezachester,2018-02-17 13:16:12,34.17,1421347299190
North Timothy,2018-02-24 13:40:17,12.86,3764664570879
Veronicaberg,2018-04-23 20:34:22,47.51,9507116448586
Lake Scott,2018-03-16 18:07:57,20.1,5406585974241
New Raymond,2018-03-19 17:37:16,28.19,3977892106882
Josephside,2018-02-10 07:56:36,35.39,8536819929307
East Kentstad,2018-03-18 11:45:35,33.83,0626555199862
Williamsonville,2018-04-25 17:18:29,32.93,0556441887538
East Kentstad,2018-04-12 15:21:04,17.26,8439534813565
New Olivia,2018-03-22 05:00:48,24.8,4465618249825
Lake Ann,2018-02-08 10:30:53,40.27,3079663500261
Lake Omar,2018-03-29 20:14:14,14.77,6602868027942
Lake Omar,2018-01-17 04:55:14,35.94,8675080477848
Josephside,2018-02-28 11:07:35,41.18,2441492794912
East Kentstad,2018-03-04 21:52:28,20.83,2470074225551
Williamsonville,2018-03-22 03:05:41,38.41,1339341405106
Bethanyland,2018-04-30 19:49:17,27.99,9682191340144
North Timothy,2018-04-18 00:06:36,26.98,3678364339721
Lake Ann,2018-03-13 05:28:21,45.43,0335807761084
Mezachester,2018-04-14 02:15:14,15.17,8116011135739
New Shannonberg,2018-04-17 20:06:46,39.47,6598931265314
West Kimmouth,2018-03-24 21:04:18,49.96,5947895540295
New Raymond,2018-02-01 04:56:29,35.6,0225009743639
East Danielview,2018-05-04 02:14:41,40.02,3640764732617
Brandonfort,2018-04-19 05:52:21,44.24,1398339465829
New Olivia,2018-04-10 23:05:53,48.31,4543213413466
Myersshire,2018-02-15 13:31:47,40.6,5023008700180
Davidfurt,2018-02-01 04:21:21,20.44,0185973569492
Port Shane,2018-02-16 03:35:52,29.99,3154243503143
South Brenda,2018-03-08 11:06:45,41.85,6400430703481
New Shannonberg,2018-02-26 18:56:01,24.28,0555903549786
Lake Scott,2018-02-02 05:37:58,26.45,1380579812273
Rodriguezview,2018-02-19 08:21:56,42.1,4263534958353
Lake Robertside,2018-03-30 00:54:10,16.53,0030234681362
Veronicaberg,2018-03-28 11:03:53,26.01,5590782942872
Colemanland,2018-02-16 03:51:28,15.04,4027289544137
Myersshire,2018-04-24 08:51:54,26.84,0389314834526
New Olivia,2018-05-07 02:49:39,15.41,4679029017700
Nicolechester,2018-03-08 16:35:39,26.12,1533901420718
South Brenda,2018-04-26 23:15:57,33.74,1472991161012
South Teresa,2018-02-23 16:30:58,26.28,7865030868395
North Timothy,2018-02-19 14:30:03,22.97,8115506711014
Davidfurt,2018-02-03 03:14:14,40.18,8116976277000
East Danielview,2018-04-16 21:06:59,42.94,7303786315799
Brandonfort,2018-03-16 20:49:24,19.23,4358700532755
Lake Robertside,2018-01-23 00:46:21,14.29,2342891922329
South Brenda,2018-04-27 07:34:33,30.28,7027003974735
South Teresa,2018-01-20 08:25:35,30.37,9592212724627
East Danielview,2018-03-04 04:10:30,17.89,7640214407429
New Shannonberg,2018-05-02 21:53:54,28.99,3407814170184
Barronchester,2018-04-28 11:49:26,39.19,9917743781176
Barronchester,2018-03-19 19:18:34,46.42,2887135489546
West Hannah,2018-02-22 23:29:54,23.36,8179599163204
Nicolechester,2018-04-28 17:38:09,34.87,5101938181160
Lake Robertside,2018-02-10 15:11:49,20.98,7334654996000
Colemanland,2018-02-10 03:12:51,35.76,8313085686130
Bethanyland,2018-04-17 22:37:19,28.68,3150943404490
East Marymouth,2018-04-09 01:04:45,29.03,8442867478882
Rodriguezview,2018-04-22 20:56:25,44.68,1139538927721
Colemanland,2018-02-19 02:23:12,23.45,1224675465837
Lake Omar,2018-04-13 23:28:53,25.61,3667785871064
Davidfurt,2018-04-18 15:43:15,47.3,8289341261260
Davidfurt,2018-04-03 17:52:26,21.29,3934287956576
New Raymond,2018-03-28 14:25:57,14.75,0775062900062
Lake Scott,2018-02-02 14:18:01,17.55,3947371887816
Lake Scott,2018-02-22 06:26:20,37.51,2591847562779
West Kimmouth,2018-02-02 19:04:15,36.71,6548125907667
Davidfurt,2018-05-07 14:38:35,13.05,0112651587608
Port Shane,2018-03-27 11:55:03,28.8,4399576445435
Lake Ann,2018-05-02 06:15:27,47.44,9066125697564
North Timothy,2018-04-24 12:24:07,37.71,4499083218611
East Marymouth,2018-02-24 18:02:03,27.38,5224420391332
Lake Robertside,2018-01-25 21:44:01,48.81,6513320580236
Josephside,2018-02-25 10:17:56,35.8,2851091718101
Lake Robertside,2018-01-13 04:32:34,44.66,1757337269943
East Marymouth,2018-03-22 21:54:52,14.13,6502763171569
South Teresa,2018-01-13 15:30:59,20.93,6769227645725
Lake Robertside,2018-04-27 06:20:30,28.29,9595531359907
Lake Robertside,2018-04-07 06:35:19,46.5,5127948881753
Lake Omar,2018-01-03 01:16:44,14.61,7117229626058
Bethanyland,2018-03-23 21:53:17,40.07,0635880709905
West Kimmouth,2018-04-29 02:04:02,31.59,8390234821673
Lewisland,2018-02-11 09:00:54,30.56,5326773625369
Barronchester,2018-04-02 19:38:11,28.55,9112683292489
Mezachester,2018-05-07 15:34:59,44.87,6587866363080
Rodriguezview,2018-04-07 03:41:34,13.71,4666115197316
Lewishaven,2018-04-12 15:01:08,49.15,6411391533857
South Brenda,2018-02-18 06:29:58,41.32,9773072633339
Lake Omar,2018-04-15 16:39:18,45.64,3815903694990
Lewisland,2018-01-30 14:09:33,46.7,9374525917640
Nicolechester,2018-01-22 14:48:11,32.03,8085252242059
Lake Scott,2018-01-11 00:04:46,23.44,8557671784736
Davidfurt,2018-02-05 18:23:12,27.55,6574875170013
Port Shane,2018-04-18 00:52:13,12.05,1546787116583
Bethanyland,2018-03-14 09:47:00,44.31,0578529678609
South Teresa,2018-03-08 05:29:57,42.68,6551180794639
Josephside,2018-04-12 14:30:09,37.37,2632691672747
Myersshire,2018-04-17 23:24:53,20.51,4670054095602
Victoriaport,2018-02-06 16:28:16,45.86,6844387386722
Brandonfort,2018-01-30 01:51:47,17.5,6477215459314
Bethanyland,2018-03-15 13:10:56,39.66,9766441752274
East Marymouth,2018-03-05 19:06:05,25.44,7451160581213
North Jeffrey,2018-03-19 06:00:46,31.16,2458737372712
Victoriaport,2018-01-29 04:04:14,35.5,2186096734505
Mezachester,2018-01-15 04:53:21,16.6,3356054696964
Rodriguezview,2018-02-14 01:59:34,30.39,9180465878718
West Hannah,2018-02-23 11:22:24,23.5,7798764898362
Port Shane,2018-03-17 00:39:06,47.75,1417424358447
Colemanland,2018-01-22 10:21:39,46.43,3162069407712
Nicolechester,2018-03-28 04:12:36,26.22,0122825163859
Josephside,2018-01-02 07:26:53,33.57,8530928702936
Lewisland,2018-01-23 18:17:47,26.69,4360442122613
South Teresa,2018-02-11 15:07:10,28.64,0321467917473
West Kimmouth,2018-02-18 11:53:43,49.38,1631556717891
Davidfurt,2018-03-09 23:07:34,26.24,4652485631550
North Jeffrey,2018-02-21 12:56:58,22.96,6853853007740
East Kentstad,2018-04-10 20:44:59,21.38,9078911188125
Brandonfort,2018-04-04 21:13:48,21.56,8108433190649
Lewishaven,2018-03-29 07:24:39,14.21,0126282973686
East Danielview,2018-04-26 08:14:46,40.76,2970656303504
Veronicaberg,2018-04-02 03:59:06,16.63,4528063518400
Lake Omar,2018-05-05 23:39:30,12.45,6384097735231
Lake Omar,2018-04-13 07:09:45,24.9,9454078998713
Josephside,2018-03-18 22:55:17,35.58,5452607795035
Port Shane,2018-03-19 12:25:21,40.39,0910341409632
Rodriguezview,2018-02-21 01:34:23,36.37,4984772129854
East Kentstad,2018-01-10 11:15:30,24.65,7201954660361
Brandonfort,2018-03-03 04:25:34,46.01,2286156952037
North Timothy,2018-03-17 08:33:35,45.33,1758423447313
North Richardhaven,2018-03-19 05:25:09,18.01,2804269420276
East Danielview,2018-02-04 11:01:24,38.38,2528683882693
Colemanland,2018-04-05 05:23:54,43.91,0389097028280
East Marymouth,2018-03-13 08:07:04,27.54,9783793502623
Lake Robertside,2018-02-16 07:14:19,47.31,6267383613454
North Jeffrey,2018-04-27 10:17:26,20.41,0903066642569
East Danielview,2018-03-27 16:22:09,36.0,1410739354876
New Olivia,2018-02-05 22:03:38,35.76,5894786968785
Lake Robertside,2018-02-12 09:45:02,20.03,9626340588797
South Brenda,2018-03-19 19:25:49,48.98,8685637991901
Josephside,2018-04-24 10:29:15,42.58,1067620076654
West Kimmouth,2018-03-05 22:04:15,48.2,0000321833677
Barronchester,2018-04-05 14:12:55,33.5,0091435348621
Bethanyland,2018-03-06 10:01:58,13.86,8571759718178
Lake Omar,2018-02-20 21:56:22,33.61,2721355482706
Williamsonville,2018-04-28 19:35:03,16.96,9631291999264
Colemanland,2018-01-19 15:24:42,24.4,6652560250346
Port Shane,2018-01-30 20:43:57,49.52,8262792633558
West Kimmouth,2018-03-13 14:50:48,18.72,9388333400065
Nicolechester,2018-05-05 08:45:58,15.43,8496653987287
Mezachester,2018-04-19 19:05:10,29.12,8894988518709
New Olivia,2018-03-27 09:35:08,34.54,4642968219429
East Danielview,2018-01-25 11:58:33,48.32,1831668503737
Brandonfort,2018-04-15 04:12:53,47.17,7388012906675
Port Shane,2018-04-03 22:33:51,15.59,0127445516863
Colemanland,2018-05-04 04:24:31,12.62,4902707063158
South Teresa,2018-03-05 19:18:37,32.29,4981692995989
South Brenda,2018-04-25 07:08:25,23.6,1784015692342
East Aaronbury,2018-04-11 03:24:14,34.4,6540905865488
Sotoville,2018-03-13 16:06:10,14.36,8629533024103
West Hannah,2018-01-21 19:54:08,41.95,0016507766547
South Teresa,2018-03-09 09:54:33,25.08,8136313906059
Bethanyland,2018-04-02 04:29:09,34.38,1783847934910
West Hannah,2018-03-02 17:06:03,13.92,7388937249208
Lake Robertside,2018-04-03 03:27:45,12.76,1301757653884
Colemanland,2018-01-10 06:49:58,27.7,8704067171414
East Marymouth,2018-02-12 23:18:53,47.41,7409660239158
New Raymond,2018-02-11 17:28:27,17.97,7551674475043
Randallchester,2018-04-13 11:13:31,43.22,1076079536213
North Holly,2018-02-02 14:54:00,12.42,1985256326182
Michaelberg,2018-03-27 18:27:34,54.85,4421836952718
Lake Latoyabury,2018-02-23 21:12:24,47.9,3269652929887
Lake Latoyabury,2018-05-06 08:57:56,51.8,4018025271936
Taylorhaven,2018-04-06 01:01:29,45.31,2275364435623
Garzaport,2018-02-18 18:27:48,36.16,2928337561347
New Ryantown,2018-01-27 17:33:41,42.68,7994603753131
Lake Latoyabury,2018-04-02 21:00:22,13.46,8232864757802
North Holly,2018-02-16 17:02:51,39.46,4571476032148
Bradshawfurt,2018-03-06 21:44:53,19.74,6080367372860
South Marychester,2018-02-19 00:23:09,32.72,1481751072369
Bradshawfurt,2018-03-24 18:53:18,57.51,2301998876294
Lake Latoyabury,2018-01-22 12:42:55,13.5,8493335787500
South Marychester,2018-01-02 11:18:32,52.12,3454018971635
Jessicaport,2018-01-01 09:45:36,43.69,2424875833354
South Jennifer,2018-04-01 09:32:45,21.63,9135979586871
South Marychester,2018-02-21 19:16:48,55.4,8822356392057
South Saramouth,2018-02-20 16:32:36,44.29,3622365199969
Lake Latoyabury,2018-04-22 16:56:46,38.46,1671918742352
Lake Jamie,2018-03-13 06:41:49,26.09,1599158550738
Newtonview,2018-01-08 06:19:45,19.39,5350347217506
Michaelberg,2018-01-18 00:46:28,15.12,1031697508349
Jessicaport,2018-01-14 07:09:17,18.05,5405362355006
South Marychester,2018-01-15 21:44:26,30.26,3837056996776
North Jaime,2018-03-06 09:09:23,44.17,1152195873170
Penaborough,2018-02-24 00:44:00,21.89,2069309881916
North Jaime,2018-03-12 13:05:56,23.21,5987447089759
Lake Latoyabury,2018-04-16 21:12:48,24.1,4896030744313
South Jennifer,2018-03-07 19:10:13,48.79,9730627367446
Taylorhaven,2018-03-05 21:19:53,38.18,8555320757742
Jessicaport,2018-04-13 16:08:11,39.89,6511242590852
South Marychester,2018-03-27 12:07:50,34.42,4230150157651
Penaborough,2018-04-27 06:02:10,38.33,0547013925055
New Ryantown,2018-04-18 19:43:54,42.97,0230914178346
North Jaime,2018-04-04 13:13:40,51.83,9116047435376
Harringtonfort,2018-01-06 07:38:40,47.33,3849747342021
South Jennifer,2018-04-05 14:35:42,32.2,0683983658392
North Holly,2018-01-04 03:31:26,24.88,4195619112933
Newtonview,2018-02-05 22:53:21,45.02,7075366458478
Randallchester,2018-02-19 03:52:47,58.55,8004803682564
Bradshawfurt,2018-03-24 07:34:03,19.89,7867402022145
South Marychester,2018-02-25 19:06:00,54.66,3137562921713
Bradshawfurt,2018-02-18 22:21:26,34.32,8881996813087
Bradshawfurt,2018-04-08 13:46:03,55.19,1742954306812
Jessicaport,2018-03-18 16:59:40,33.72,3046889917159
Michaelberg,2018-03-27 21:48:36,38.62,0364151831884
West Heather,2018-03-12 04:22:26,26.55,7035849392668
Garzaport,2018-04-17 01:48:27,17.31,6092414045061
North Jaime,2018-02-01 08:59:24,17.05,9481117811603
New Ryantown,2018-02-04 23:54:51,45.7,3570428225530
North Holly,2018-04-21 21:14:22,18.54,6259094156900
West Heather,2018-02-22 09:01:37,17.4,8702491506161
Taylorhaven,2018-04-03 05:41:37,38.92,8300454322089
Bradshawfurt,2018-04-07 21:12:49,49.7,5088814323688
Michaelberg,2018-01-11 04:39:27,16.42,8800556719157
Michaelberg,2018-04-22 17:28:52,19.27,0026848733115
North Holly,2018-03-28 00:12:09,35.45,3262489198068
North Jaime,2018-05-06 00:58:17,41.18,7328094869758
North Jaime,2018-04-04 01:58:37,43.86,8195436622338
South Marychester,2018-04-23 12:21:59,25.94,2936618556180
North Holly,2018-01-23 06:52:00,40.24,3921870176169
Michaelberg,2018-05-02 11:57:42,52.71,5649532113861
West Heather,2018-02-22 01:46:43,33.38,5551691454078
Bradshawfurt,2018-02-23 12:00:59,37.05,2068423024643
Penaborough,2018-01-14 15:58:48,54.1,0432925983890
New Ryantown,2018-04-30 01:50:44,50.81,5357550405010
Michaelberg,2018-01-19 12:38:07,38.68,0103217578833
Taylorhaven,2018-04-01 16:37:45,54.65,9098060466868
South Jennifer,2018-04-02 10:26:50,14.11,3828267773041
Bradshawfurt,2018-04-10 09:47:54,19.07,0739305106253
Taylorhaven,2018-03-05 04:46:17,29.45,2159383884146
Harringtonfort,2018-02-17 04:42:56,30.58,6835140871685
Randallchester,2018-02-11 05:42:29,25.78,9010611749008
New Ryantown,2018-04-05 21:38:18,50.98,4834855490008
Penaborough,2018-02-03 17:15:31,51.8,5383427508621
South Jennifer,2018-04-10 20:46:11,43.25,0623928772332
Lake Jamie,2018-04-30 21:26:22,37.33,6755483470287
Harringtonfort,2018-04-16 16:30:50,17.39,4023962353348
South Jennifer,2018-01-30 01:40:16,37.05,9545375482385
Bradshawfurt,2018-01-19 20:21:54,56.78,1253403506597
Jessicaport,2018-05-01 08:14:47,22.44,3725278487786
Lake Latoyabury,2018-03-29 09:11:30,13.84,7906858980361
Lake Jamie,2018-01-18 07:36:46,43.57,1174957961925
Randallchester,2018-03-25 13:36:46,10.37,3216382725494
Harringtonfort,2018-03-10 10:11:37,19.02,6717313402790
Lake Latoyabury,2018-01-24 13:32:12,34.74,5962674963447
Taylorhaven,2018-04-02 09:17:31,47.07,8573150084531
South Jennifer,2018-03-11 00:51:24,49.82,1145342227278
Harringtonfort,2018-02-26 07:03:11,54.66,9201585331171
Newtonview,2018-04-01 13:39:13,26.73,3723530332713
Michaelberg,2018-03-10 10:05:15,56.48,3757070857078
Penaborough,2018-01-22 15:36:24,10.11,4129933467653
Lake Latoyabury,2018-04-14 07:06:11,11.94,2040674187360
North Jaime,2018-04-27 17:58:27,14.01,2156688209209
West Heather,2018-02-04 16:29:23,13.97,7118893881453
West Heather,2018-04-18 19:33:12,46.6,3671003215967
West Heather,2018-03-02 21:04:10,20.99,5766454453070
South Saramouth,2018-01-28 15:55:33,31.25,7118046558393
West Heather,2018-03-06 20:06:51,48.11,2570548892682
Garzaport,2018-05-06 16:57:16,18.9,8826696981094
